robo,data,ativo,lado,resultado,resultado_pct,hora,estrategia,lote,resultado_bruto,custos
alaska-&-square,19/12/2023,WIN,V,"-920,00",,15:10:00,Reversao,16,"-R$920,00",0
alaska-&-square,20/12/2023,WIN,V,"-920,00",,10:30:00,Reversao,16,"-R$920,00",0
alaska-&-square,20/12/2023,WIN,V,"264,00",,15:23:00,Reversao,16,"R$264,00",0
alaska-&-square,21/12/2023,WIN,V,"80,00",,10:30:00,Reversao,4,"R$80,00",0
alaska-&-square,21/12/2023,WIN,V,"-920,00",,11:06:00,Reversao,16,"-R$920,00",0
alaska-&-square,22/12/2023,WIN,V,"264,00",,11:17:00,Reversao,16,"R$264,00",0
alaska-&-square,22/12/2023,WIN,V,"80,00",,15:12:00,Reversao,4,"R$80,00",0
alaska-&-square,26/12/2023,WIN,V,"80,00",,13:25:00,Reversao,4,"R$80,00",0
alaska-&-square,28/12/2023,WIN,V,"80,00",,12:08:00,Reversao,4,"R$80,00",0
alaska-&-square,28/12/2023,WIN,V,"264,00",,15:03:00,Reversao,16,"R$264,00",0
alaska-&-square,03/01/2024,WIN,V,"80,00",,15:52:00,Reversao,4,"R$80,00",0
alaska-&-square,04/01/2024,WIN,V,"80,00",,13:40:00,Reversao,4,"R$80,00",0
alaska-&-square,04/01/2024,WIN,V,"80,00",,16:10:00,Reversao,4,"R$80,00",0
alaska-&-square,05/01/2024,WIN,V,"80,00",,11:10:00,Reversao,4,"R$80,00",0
alaska-&-square,05/01/2024,WIN,V,"264,00",,13:20:00,Reversao,16,"R$264,00",0
alaska-&-square,05/01/2024,WIN,V,"80,00",,16:15:00,Reversao,4,"R$80,00",0
alaska-&-square,09/01/2024,WIN,V,"264,00",,16:45:00,Reversao,16,"R$264,00",0
alaska-&-square,10/01/2024,WIN,V,"80,00",,15:10:00,Reversao,4,"R$80,00",0
alaska-&-square,11/01/2024,WIN,V,"80,00",,12:03:06,Reversao,4,"R$80,00",0
alaska-&-square,12/01/2024,WIN,V,"264,00",,10:13:01,Reversao,16,"R$264,00",0
alaska-&-square,12/01/2024,WIN,V,"80,00",,12:26:07,Reversao,4,"R$80,00",0
alaska-&-square,12/01/2024,WIN,V,"264,00",,15:20:21,Reversao,16,"R$264,00",0
alaska-&-square,15/01/2024,WIN,V,"-920,00",,12:17:05,Reversao,16,"-R$920,00",0
alaska-&-square,15/01/2024,WIN,V,"264,00",,15:18:21,Reversao,16,"R$264,00",0
alaska-&-square,16/01/2024,WIN,V,"80,00",,13:00:02,Reversao,4,"R$80,00",0
alaska-&-square,16/01/2024,WIN,V,"-920,00",,16:15:01,Reversao,16,"-R$920,00",0
alaska-&-square,17/01/2024,WIN,V,"80,00",,12:48:14,Reversao,4,"R$80,00",0
alaska-&-square,17/01/2024,WIN,V,"80,00",,14:23:14,Reversao,4,"R$80,00",0
alaska-&-square,18/01/2024,WIN,V,"80,00",,10:02:10,Reversao,4,"R$80,00",0
alaska-&-square,22/01/2024,WIN,V,"80,00",,12:23:21,Reversao,4,"R$80,00",0
alaska-&-square,23/01/2024,WIN,V,"80,00",,10:03:07,Reversao,4,"R$80,00",0
alaska-&-square,23/01/2024,WIN,V,"80,00",,11:01:05,Reversao,4,"R$80,00",0
alaska-&-square,23/01/2024,WIN,V,"264,00",,16:16:02,Reversao,16,"R$264,00",0
alaska-&-square,24/01/2024,WIN,V,"264,00",,10:02:14,Reversao,16,"R$264,00",0
alaska-&-square,24/01/2024,WIN,V,"-920,00",,14:12:10,Reversao,16,"-R$920,00",0
alaska-&-square,24/01/2024,WIN,V,"80,00",,15:12:21,Reversao,4,"R$80,00",0
alaska-&-square,25/01/2024,WIN,V,"80,00",,10:04:10,Reversao,4,"R$80,00",0
alaska-&-square,25/01/2024,WIN,V,"264,00",,11:18:14,Reversao,16,"R$264,00",0
alaska-&-square,25/01/2024,WIN,V,"80,00",,12:05:59,Reversao,4,"R$80,00",0
alaska-&-square,25/01/2024,WIN,V,"-920,00",,14:06:14,Reversao,16,"-R$920,00",0
alaska-&-square,26/01/2024,WIN,V,"80,00",,12:02:14,Reversao,4,"R$80,00",0
alaska-&-square,26/01/2024,WIN,V,"80,00",,14:09:20,Reversao,4,"R$80,00",0
alaska-&-square,26/01/2024,WIN,V,"264,00",,16:36:01,Reversao,16,"R$264,00",0
alaska-&-square,29/01/2024,WIN,V,"264,00",,11:14:07,Reversao,16,"R$264,00",0
alaska-&-square,29/01/2024,WIN,V,"264,00",,14:11:06,Reversao,16,"R$264,00",0
alaska-&-square,30/01/2024,WIN,V,"264,00",,14:35:21,Reversao,16,"R$264,00",0
alaska-&-square,01/02/2024,WIN,V,"-920,00",,12:00:03,Reversao,16,"-R$920,00",0
alaska-&-square,01/02/2024,WIN,V,"264,00",,14:42:13,Reversao,16,"R$264,00",0
alaska-&-square,01/02/2024,WIN,V,"264,00",,16:32:21,Reversao,16,"R$264,00",0
alaska-&-square,05/02/2024,WIN,V,"80,00",,11:30:02,Reversao,4,"R$80,00",0
alaska-&-square,06/02/2024,WIN,V,"80,00",,11:25:10,Reversao,4,"R$80,00",0
alaska-&-square,06/02/2024,WIN,V,"264,00",,16:18:21,Reversao,16,"R$264,00",0
alaska-&-square,08/02/2024,WIN,V,"80,00",,11:08:13,Reversao,4,"R$80,00",0
alaska-&-square,09/02/2024,WIN,V,"80,00",,11:03:15,Reversao,4,"R$80,00",0
alaska-&-square,09/02/2024,WIN,V,"264,00",,16:55:43,Reversao,16,"R$264,00",0
alaska-&-square,15/02/2024,WIN,V,"80,00",,10:06:32,Reversao,4,"R$80,00",0
alaska-&-square,15/02/2024,WIN,V,"-920,00",,13:07:21,Reversao,16,"-R$920,00",0
alaska-&-square,16/02/2024,WIN,V,"80,00",,13:48:21,Reversao,4,"R$80,00",0
alaska-&-square,20/02/2024,WIN,V,"80,00",,13:22:21,Reversao,4,"R$80,00",0
alaska-&-square,20/02/2024,WIN,V,"264,00",,15:16:21,Reversao,16,"R$264,00",0
alaska-&-square,21/02/2024,WIN,V,"264,00",,12:29:21,Reversao,16,"R$264,00",0
alaska-&-square,21/02/2024,WIN,V,"80,00",,14:29:21,Reversao,4,"R$80,00",0
alaska-&-square,22/02/2024,WIN,V,"-920,00",,14:47:21,Reversao,16,"-R$920,00",0
alaska-&-square,23/02/2024,WIN,V,"264,00",,10:29:00,Reversao,16,"R$264,00",0
alaska-&-square,23/02/2024,WIN,V,"80,00",,15:54:00,Reversao,4,"R$80,00",0
alaska-&-square,26/02/2024,WIN,V,"80,00",,11:13:00,Reversao,4,"R$80,00",0
alaska-&-square,28/02/2024,WIN,V,"264,00",,11:02:00,Reversao,16,"R$264,00",0
alaska-&-square,28/02/2024,WIN,V,"80,00",,13:08:00,Reversao,4,"R$80,00",0
alaska-&-square,29/02/2024,WIN,V,"264,00",,14:08:00,Reversao,16,"R$264,00",0
alaska-&-square,01/03/2024,WIN,V,"80,00",,10:02:00,Reversao,4,"R$80,00",0
alaska-&-square,01/03/2024,WIN,V,"80,00",,13:35:00,Reversao,4,"R$80,00",0
alaska-&-square,19/03/2018,WIN,V,"-408,00",,16:35:40,Reversao,16,"-R$408,00",0
alaska-&-square,05/03/2024,WIN,V,"-920,00",,10:42:00,Reversao,16,"-R$920,00",0
alaska-&-square,05/03/2024,WIN,V,"80,00",,13:00:00,Reversao,4,"R$80,00",0
alaska-&-square,05/03/2024,WIN,V,"80,00",,16:43:00,Reversao,4,"R$80,00",0
alaska-&-square,06/03/2024,WIN,V,"80,00",,10:09:00,Reversao,4,"R$80,00",0
alaska-&-square,06/03/2024,WIN,V,"264,00",,11:04:00,Reversao,16,"R$264,00",0
alaska-&-square,07/03/2024,WIN,V,"264,00",,13:32:00,Reversao,16,"R$264,00",0
alaska-&-square,08/03/2024,WIN,V,"80,00",,13:10:00,Reversao,4,"R$80,00",0
alaska-&-square,18/03/2019,WIN,V,"-40,00",,16:39:40,Reversao,16,"-R$40,00",0
alaska-&-square,12/03/2024,WIN,V,"80,00",,10:03:00,Reversao,4,"R$80,00",0
alaska-&-square,12/03/2024,WIN,V,"264,00",,16:03:00,Reversao,16,"R$264,00",0
alaska-&-square,13/03/2024,WIN,V,"264,00",,11:18:00,Reversao,16,"R$264,00",0
alaska-&-square,13/03/2024,WIN,V,"264,00",,13:44:00,Reversao,16,"R$264,00",0
alaska-&-square,13/03/2024,WIN,V,"80,00",,15:19:00,Reversao,4,"R$80,00",0
alaska-&-square,14/03/2024,WIN,V,"80,00",,16:10:00,Reversao,4,"R$80,00",0
alaska-&-square,19/03/2024,WIN,V,"264,00",,12:37:00,Reversao,16,"R$264,00",0
alaska-&-square,19/03/2024,WIN,V,"80,00",,15:38:00,Reversao,4,"R$80,00",0
alaska-&-square,20/03/2024,WIN,V,"80,00",,11:38:00,Reversao,4,"R$80,00",0
alaska-&-square,21/03/2024,WIN,V,"80,00",,16:38:00,Reversao,4,"R$80,00",0
alaska-&-square,22/03/2024,WIN,V,"264,00",,16:10:00,Reversao,16,"R$264,00",0
alaska-&-square,28/03/2024,WIN,V,"80,00",,13:35:00,Reversao,4,"R$80,00",0
alaska-&-square,01/04/2024,WIN,V,"80,00",,10:35:00,Reversao,4,"R$80,00",0
alaska-&-square,06/04/2021,WIN,V,"80,00",,16:02:07,Reversao,4,"R$80,00",0
alaska-&-square,14/04/2020,WIN,V,"80,00",,16:02:21,Reversao,4,"R$80,00",0
alaska-&-square,03/04/2024,WIN,V,"264,00",,10:35:00,Reversao,16,"R$264,00",0
alaska-&-square,03/04/2024,WIN,V,"80,00",,15:55:00,Reversao,4,"R$80,00",0
alaska-&-square,04/04/2024,WIN,V,"80,00",,13:57:00,Reversao,4,"R$80,00",0
alaska-&-square,05/04/2024,WIN,V,"80,00",,10:03:00,Reversao,4,"R$80,00",0
alaska-&-square,05/04/2024,WIN,V,"80,00",,14:11:00,Reversao,4,"R$80,00",0
alaska-&-square,08/04/2024,WIN,V,"-920,00",,11:12:00,Reversao,16,"-R$920,00",0
alaska-&-square,08/04/2024,WIN,V,"-920,00",,15:35:00,Reversao,16,"-R$920,00",0
alaska-&-square,23/04/2019,WIN,V,"80,00",,16:03:40,Reversao,4,"R$80,00",0
alaska-&-square,23/04/2024,WIN,V,"80,00",,16:10:00,Reversao,4,"R$80,00",0
alaska-&-square,10/04/2024,WIN,V,"80,00",,14:06:00,Reversao,4,"R$80,00",0
alaska-&-square,11/04/2024,WIN,V,"80,00",,10:28:00,Reversao,4,"R$80,00",0
alaska-&-square,11/04/2024,WIN,V,"80,00",,13:04:00,Reversao,4,"R$80,00",0
alaska-&-square,11/04/2024,WIN,V,"80,00",,15:49:00,Reversao,4,"R$80,00",0
alaska-&-square,12/04/2024,WIN,V,"80,00",,13:34:00,Reversao,4,"R$80,00",0
alaska-&-square,15/04/2024,WIN,V,"80,00",,11:04:00,Reversao,4,"R$80,00",0
alaska-&-square,15/04/2024,WIN,V,"80,00",,13:09:00,Reversao,4,"R$80,00",0
alaska-&-square,16/04/2024,WIN,V,"80,00",,16:13:00,Reversao,4,"R$80,00",0
alaska-&-square,02/04/2019,WIN,V,"-920,00",,16:31:40,Reversao,16,"-R$920,00",0
alaska-&-square,17/04/2024,WIN,V,"80,00",,13:05:00,Reversao,4,"R$80,00",0
alaska-&-square,17/04/2024,WIN,V,"80,00",,15:21:00,Reversao,4,"R$80,00",0
alaska-&-square,18/04/2024,WIN,V,"80,00",,11:53:00,Reversao,4,"R$80,00",0
alaska-&-square,19/04/2024,WIN,V,"80,00",,11:12:00,Reversao,4,"R$80,00",0
alaska-&-square,22/04/2024,WIN,V,"80,00",,14:16:00,Reversao,4,"R$80,00",0
alaska-&-square,22/04/2024,WIN,V,"80,00",,16:26:00,Reversao,4,"R$80,00",0
alaska-&-square,28/04/2020,WIN,V,"-920,00",,16:53:01,Reversao,16,"-R$920,00",0
alaska-&-square,24/04/2024,WIN,V,"264,00",,15:08:00,Reversao,16,"R$264,00",0
alaska-&-square,25/04/2024,WIN,V,"80,00",,10:07:00,Reversao,4,"R$80,00",0
alaska-&-square,25/04/2024,WIN,V,"80,00",,13:10:00,Reversao,4,"R$80,00",0
alaska-&-square,26/04/2024,WIN,V,"264,00",,10:04:00,Reversao,16,"R$264,00",0
alaska-&-square,26/04/2024,WIN,V,"80,00",,16:04:00,Reversao,4,"R$80,00",0
alaska-&-square,29/04/2024,WIN,V,"-920,00",,12:38:00,Reversao,16,"-R$920,00",0
alaska-&-square,02/05/2024,WIN,V,"264,00",,13:38:00,Reversao,16,"R$264,00",0
alaska-&-square,02/05/2024,WIN,V,"80,00",,16:30:00,Reversao,4,"R$80,00",0
alaska-&-square,03/05/2024,WIN,V,"80,00",,10:08:00,Reversao,4,"R$80,00",0
alaska-&-square,06/05/2024,WIN,V,"80,00",,13:12:00,Reversao,4,"R$80,00",0
alaska-&-square,07/05/2024,WIN,V,"80,00",,14:50:00,Reversao,4,"R$80,00",0
alaska-&-square,09/05/2024,WIN,V,"-920,00",,16:33:00,Reversao,16,"-R$920,00",0
alaska-&-square,10/05/2024,WIN,V,"264,00",,11:00:00,Reversao,16,"R$264,00",0
alaska-&-square,10/05/2024,WIN,V,"80,00",,15:07:00,Reversao,4,"R$80,00",0
alaska-&-square,13/05/2024,WIN,V,"80,00",,11:50:00,Reversao,4,"R$80,00",0
alaska-&-square,14/05/2024,WIN,V,"80,00",,12:32:00,Reversao,4,"R$80,00",0
alaska-&-square,15/05/2024,WIN,V,"80,00",,11:02:00,Reversao,4,"R$80,00",0
alaska-&-square,15/05/2024,WIN,V,"80,00",,12:29:00,Reversao,4,"R$80,00",0
alaska-&-square,15/05/2024,WIN,V,"80,00",,14:02:00,Reversao,4,"R$80,00",0
alaska-&-square,16/05/2024,WIN,V,"264,00",,10:11:00,Reversao,16,"R$264,00",0
alaska-&-square,16/05/2024,WIN,V,"80,00",,16:38:00,Reversao,4,"R$80,00",0
alaska-&-square,17/05/2024,WIN,V,"-920,00",,12:41:00,Reversao,16,"-R$920,00",0
alaska-&-square,20/05/2024,WIN,V,"80,00",,13:45:00,Reversao,4,"R$80,00",0
alaska-&-square,21/05/2024,WIN,V,"264,00",,15:45:00,Reversao,16,"R$264,00",0
alaska-&-square,22/05/2024,WIN,V,"264,00",,13:50:00,Reversao,16,"R$264,00",0
alaska-&-square,24/05/2024,WIN,V,"264,00",,12:43:00,Reversao,16,"R$264,00",0
alaska-&-square,24/05/2024,WIN,V,"80,00",,15:11:00,Reversao,4,"R$80,00",0
alaska-&-square,27/05/2024,WIN,V,"264,00",,10:33:00,Reversao,16,"R$264,00",0
alaska-&-square,28/05/2024,WIN,V,"80,00",,10:08:00,Reversao,4,"R$80,00",0
alaska-&-square,28/05/2024,WIN,V,"80,00",,13:19:00,Reversao,4,"R$80,00",0
alaska-&-square,29/05/2024,WIN,V,"264,00",,12:18:00,Reversao,16,"R$264,00",0
alaska-&-square,03/06/2024,WIN,V,"80,00",,12:31:00,Reversao,4,"R$80,00",0
alaska-&-square,03/06/2024,WIN,V,"80,00",,16:55:00,Reversao,4,"R$80,00",0
alaska-&-square,04/06/2024,WIN,V,"80,00",,10:08:00,Reversao,4,"R$80,00",0
alaska-&-square,05/06/2024,WIN,V,"80,00",,11:00:00,Reversao,4,"R$80,00",0
alaska-&-square,05/06/2024,WIN,V,"80,00",,13:27:00,Reversao,4,"R$80,00",0
alaska-&-square,06/06/2024,WIN,V,"-920,00",,10:12:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/06/2024,WIN,V,"80,00",,11:18:00,Reversao,4,"R$80,00",0
alaska-&-square,06/06/2024,WIN,V,"80,00",,13:04:00,Reversao,4,"R$80,00",0
alaska-&-square,06/06/2024,WIN,V,"264,00",,15:08:00,Reversao,16,"R$264,00",0
alaska-&-square,07/06/2024,WIN,V,"80,00",,12:50:00,Reversao,4,"R$80,00",0
alaska-&-square,10/06/2024,WIN,V,"80,00",,10:05:00,Reversao,4,"R$80,00",0
alaska-&-square,10/06/2024,WIN,V,"264,00",,12:54:00,Reversao,16,"R$264,00",0
alaska-&-square,11/06/2024,WIN,V,"264,00",,13:07:00,Reversao,16,"R$264,00",0
alaska-&-square,12/06/2024,WIN,V,"80,00",,10:13:00,Reversao,4,"R$80,00",0
alaska-&-square,12/06/2024,WIN,V,"80,00",,15:00:00,Reversao,4,"R$80,00",0
alaska-&-square,13/06/2024,WIN,V,"-920,00",,13:47:00,Reversao,16,"-R$920,00",0
alaska-&-square,13/06/2024,WIN,V,"264,00",,14:32:00,Reversao,16,"R$264,00",0
alaska-&-square,13/06/2024,WIN,V,"80,00",,16:58:00,Reversao,4,"R$80,00",0
alaska-&-square,17/06/2024,WIN,V,"80,00",,14:23:00,Reversao,4,"R$80,00",0
alaska-&-square,17/06/2024,WIN,V,"80,00",,16:31:00,Reversao,4,"R$80,00",0
alaska-&-square,18/06/2024,WIN,V,"80,00",,11:31:00,Reversao,4,"R$80,00",0
alaska-&-square,19/06/2024,WIN,V,"-920,00",,14:30:00,Reversao,16,"-R$920,00",0
alaska-&-square,20/06/2024,WIN,V,"264,00",,11:08:00,Reversao,16,"R$264,00",0
alaska-&-square,20/06/2024,WIN,V,"80,00",,16:15:00,Reversao,4,"R$80,00",0
alaska-&-square,21/06/2024,WIN,V,"264,00",,11:13:00,Reversao,16,"R$264,00",0
alaska-&-square,24/06/2024,WIN,V,"264,00",,11:34:00,Reversao,16,"R$264,00",0
alaska-&-square,25/06/2024,WIN,V,"80,00",,11:42:00,Reversao,4,"R$80,00",0
alaska-&-square,26/06/2024,WIN,V,"-920,00",,15:57:00,Reversao,16,"-R$920,00",0
alaska-&-square,27/06/2024,WIN,V,"80,00",,11:21:00,Reversao,4,"R$80,00",0
alaska-&-square,27/06/2024,WIN,V,"80,00",,13:19:00,Reversao,4,"R$80,00",0
alaska-&-square,28/06/2024,WIN,V,"80,00",,15:38:00,Reversao,4,"R$80,00",0
alaska-&-square,01/07/2024,WIN,V,"80,00",,11:11:00,Reversao,4,"R$80,00",0
alaska-&-square,01/07/2024,WIN,V,"264,00",,15:05:00,Reversao,16,"R$264,00",0
alaska-&-square,02/07/2024,WIN,V,"264,00",,11:00:00,Reversao,16,"R$264,00",0
alaska-&-square,03/07/2024,WIN,V,"80,00",,12:08:00,Reversao,4,"R$80,00",0
alaska-&-square,03/07/2024,WIN,V,"80,00",,14:07:00,Reversao,4,"R$80,00",0
alaska-&-square,03/07/2024,WIN,V,"80,00",,16:09:00,Reversao,4,"R$80,00",0
alaska-&-square,04/07/2024,WIN,V,"80,00",,10:03:00,Reversao,4,"R$80,00",0
alaska-&-square,04/07/2024,WIN,V,"264,00",,13:38:00,Reversao,16,"R$264,00",0
alaska-&-square,05/07/2024,WIN,V,"264,00",,13:32:00,Reversao,16,"R$264,00",0
alaska-&-square,05/07/2024,WIN,V,"80,00",,15:08:00,Reversao,4,"R$80,00",0
alaska-&-square,08/07/2024,WIN,V,"80,00",,11:13:00,Reversao,4,"R$80,00",0
alaska-&-square,08/07/2024,WIN,V,"264,00",,15:42:00,Reversao,16,"R$264,00",0
alaska-&-square,09/07/2024,WIN,V,"-920,00",,11:07:00,Reversao,16,"-R$920,00",0
alaska-&-square,09/07/2024,WIN,V,"-920,00",,12:12:00,Reversao,16,"-R$920,00",0
alaska-&-square,10/07/2024,WIN,V,"-920,00",,10:05:00,Reversao,16,"-R$920,00",0
alaska-&-square,10/07/2024,WIN,V,"264,00",,13:54:00,Reversao,16,"R$264,00",0
alaska-&-square,11/07/2024,WIN,V,"80,00",,11:17:00,Reversao,4,"R$80,00",0
alaska-&-square,12/07/2024,WIN,V,"264,00",,10:16:00,Reversao,16,"R$264,00",0
alaska-&-square,15/07/2024,WIN,V,"264,00",,10:13:00,Reversao,16,"R$264,00",0
alaska-&-square,16/07/2024,WIN,V,"264,00",,11:13:00,Reversao,16,"R$264,00",0
alaska-&-square,16/07/2024,WIN,V,"80,00",,12:39:00,Reversao,4,"R$80,00",0
alaska-&-square,17/07/2024,WIN,V,"80,00",,10:20:00,Reversao,4,"R$80,00",0
alaska-&-square,17/07/2024,WIN,V,"80,00",,11:07:00,Reversao,4,"R$80,00",0
alaska-&-square,19/07/2024,WIN,V,"264,00",,11:32:00,Reversao,16,"R$264,00",0
alaska-&-square,22/07/2024,WIN,V,"80,00",,12:23:00,Reversao,4,"R$80,00",0
alaska-&-square,24/07/2024,WIN,V,"-920,00",,10:29:00,Reversao,16,"-R$920,00",0
alaska-&-square,25/07/2024,WIN,V,"-920,00",,13:09:00,Reversao,16,"-R$920,00",0
alaska-&-square,25/07/2024,WIN,V,"264,00",,14:23:00,Reversao,16,"R$264,00",0
alaska-&-square,30/07/2024,WIN,V,"80,00",,12:05:00,Reversao,4,"R$80,00",0
alaska-&-square,31/07/2024,WIN,V,"80,00",,14:25:00,Reversao,4,"R$80,00",0
alaska-&-square,31/07/2024,WIN,V,"80,00",,16:26:00,Reversao,4,"R$80,00",0
alaska-&-square,01/08/2024,WIN,V,"264,00",,11:09:00,Reversao,16,"R$264,00",0
alaska-&-square,01/08/2024,WIN,V,"80,00",,15:26:00,Reversao,4,"R$80,00",0
alaska-&-square,05/08/2024,WIN,V,"80,00",,11:00:00,Reversao,4,"R$80,00",0
alaska-&-square,05/08/2024,WIN,V,"264,00",,12:02:00,Reversao,16,"R$264,00",0
alaska-&-square,05/08/2024,WIN,V,"-920,00",,15:46:00,Reversao,16,"-R$920,00",0
alaska-&-square,06/08/2024,WIN,V,"264,00",,11:33:00,Reversao,16,"R$264,00",0
alaska-&-square,06/08/2024,WIN,V,"80,00",,16:04:00,Reversao,4,"R$80,00",0
alaska-&-square,07/08/2024,WIN,V,"80,00",,10:16:00,Reversao,4,"R$80,00",0
alaska-&-square,07/08/2024,WIN,V,"80,00",,11:03:00,Reversao,4,"R$80,00",0
alaska-&-square,07/08/2024,WIN,V,"264,00",,13:04:00,Reversao,16,"R$264,00",0
alaska-&-square,07/08/2024,WIN,V,"-920,00",,15:14:00,Reversao,16,"-R$920,00",0
alaska-&-square,09/08/2024,WIN,V,"80,00",,10:42:00,Reversao,4,"R$80,00",0
alaska-&-square,12/08/2024,WIN,V,"264,00",,10:02:00,Reversao,16,"R$264,00",0
alaska-&-square,12/08/2024,WIN,V,"264,00",,12:24:00,Reversao,16,"R$264,00",0
alaska-&-square,12/08/2024,WIN,V,"80,00",,14:46:00,Reversao,4,"R$80,00",0
alaska-&-square,13/08/2024,WIN,V,"-920,00",,12:51:00,Reversao,16,"-R$920,00",0
alaska-&-square,14/08/2024,WIN,V,"-920,00",,10:04:00,Reversao,16,"-R$920,00",0
alaska-&-square,14/08/2024,WIN,V,"80,00",,16:19:00,Reversao,4,"R$80,00",0
alaska-&-square,15/08/2024,WIN,V,"-920,00",,10:10:00,Reversao,16,"-R$920,00",0
alaska-&-square,16/08/2024,WIN,V,"264,00",,10:51:00,Reversao,16,"R$264,00",0
alaska-&-square,16/08/2024,WIN,V,"80,00",,14:20:00,Reversao,4,"R$80,00",0
alaska-&-square,19/08/2024,WIN,V,"264,00",,15:57:00,Reversao,16,"R$264,00",0
alaska-&-square,20/08/2024,WIN,V,"80,00",,10:19:00,Reversao,4,"R$80,00",0
alaska-&-square,21/08/2024,WIN,V,"80,00",,11:07:00,Reversao,4,"R$80,00",0
alaska-&-square,22/08/2024,WIN,V,"264,00",,14:33:00,Reversao,16,"R$264,00",0
alaska-&-square,22/08/2024,WIN,V,"-920,00",,16:36:00,Reversao,16,"-R$920,00",0
alaska-&-square,26/08/2024,WIN,V,"80,00",,10:08:00,Reversao,4,"R$80,00",0
alaska-&-square,27/08/2024,WIN,V,"80,00",,10:14:00,Reversao,4,"R$80,00",0
alaska-&-square,28/08/2024,WIN,V,"264,00",,12:22:00,Reversao,16,"R$264,00",0
alaska-&-square,28/08/2024,WIN,V,"-920,00",,13:22:00,Reversao,16,"-R$920,00",0
alaska-&-square,29/08/2024,WIN,V,"264,00",,15:47:00,Reversao,16,"R$264,00",0
alaska-&-square,29/08/2024,WIN,V,"80,00",,16:47:00,Reversao,4,"R$80,00",0
alaska-&-square,30/08/2024,WIN,V,"80,00",,12:48:00,Reversao,4,"R$80,00",0
alaska-&-square,02/09/2024,WIN,V,"264,00",,15:59:00,Reversao,16,"R$264,00",0
alaska-&-square,03/09/2024,WIN,V,"80,00",,10:46:00,Reversao,4,"R$80,00",0
alaska-&-square,03/09/2024,WIN,V,"264,00",,12:44:00,Reversao,16,"R$264,00",0
alaska-&-square,04/09/2024,WIN,V,"80,00",,12:30:00,Reversao,4,"R$80,00",0
alaska-&-square,05/09/2024,WIN,V,"80,00",,11:49:00,Reversao,4,"R$80,00",0
alaska-&-square,05/09/2024,WIN,V,"80,00",,14:26:00,Reversao,4,"R$80,00",0
alaska-&-square,06/09/2024,WIN,V,"80,00",,10:03:00,Reversao,4,"R$80,00",0
alaska-&-square,06/09/2024,WIN,V,"80,00",,16:55:00,Reversao,4,"R$80,00",0
alaska-&-square,09/09/2024,WIN,V,"80,00",,14:43:00,Reversao,4,"R$80,00",0
alaska-&-square,10/09/2024,WIN,V,"-920,00",,14:34:00,Reversao,16,"-R$920,00",0
alaska-&-square,11/09/2024,WIN,V,"264,00",,15:17:00,Reversao,16,"R$264,00",0
alaska-&-square,13/09/2024,WIN,V,"80,00",,11:09:00,Reversao,4,"R$80,00",0
alaska-&-square,13/09/2024,WIN,V,"80,00",,12:24:00,Reversao,4,"R$80,00",0
alaska-&-square,16/09/2024,WIN,V,"80,00",,11:11:00,Reversao,4,"R$80,00",0
alaska-&-square,16/09/2024,WIN,V,"0,00",,15:11:00,Reversao,16,"R$0,00",0
alaska-&-square,17/09/2024,WIN,V,"264,00",,13:50:00,Reversao,16,"R$264,00",0
alaska-&-square,18/09/2024,WIN,V,"80,00",,11:17:00,Reversao,4,"R$80,00",0
alaska-&-square,18/09/2024,WIN,V,"-920,00",,14:59:00,Reversao,16,"-R$920,00",0
alaska-&-square,19/09/2024,WIN,V,"80,00",,14:08:00,Reversao,4,"R$80,00",0
alaska-&-square,19/09/2024,WIN,V,"80,00",,16:40:00,Reversao,4,"R$80,00",0
alaska-&-square,20/09/2024,WIN,V,"80,00",,10:06:00,Reversao,4,"R$80,00",0
alaska-&-square,23/09/2024,WIN,V,"264,00",,13:14:00,Reversao,16,"R$264,00",0
alaska-&-square,23/09/2024,WIN,V,"80,00",,15:45:00,Reversao,4,"R$80,00",0
alaska-&-square,24/09/2024,WIN,V,"264,00",,10:15:00,Reversao,16,"R$264,00",0
alaska-&-square,24/09/2024,WIN,V,"264,00",,11:06:00,Reversao,16,"R$264,00",0
alaska-&-square,25/09/2024,WIN,V,"80,00",,14:12:00,Reversao,4,"R$80,00",0
alaska-&-square,26/09/2024,WIN,V,"80,00",,10:26:00,Reversao,4,"R$80,00",0
alaska-&-square,27/09/2024,WIN,V,"80,00",,12:08:00,Reversao,4,"R$80,00",0
alaska-&-square,27/09/2024,WIN,V,"80,00",,15:26:00,Reversao,4,"R$80,00",0
alaska-&-square,30/09/2024,WIN,V,"80,00",,12:29:00,Reversao,4,"R$80,00",0
alaska-&-square,30/09/2024,WIN,V,"80,00",,15:14:00,Reversao,4,"R$80,00",0
alaska-&-square,01/10/2024,WIN,V,"80,00",,10:12:00,Reversao,4,"R$80,00",0
alaska-&-square,01/10/2024,WIN,V,"80,00",,12:05:00,Reversao,4,"R$80,00",0
alaska-&-square,01/10/2024,WIN,V,"80,00",,14:11:00,Reversao,4,"R$80,00",0
alaska-&-square,02/10/2024,WIN,V,"80,00",,13:31:00,Reversao,4,"R$80,00",0
alaska-&-square,02/10/2024,WIN,V,"80,00",,15:19:00,Reversao,4,"R$80,00",0
alaska-&-square,07/10/2024,WIN,V,"80,00",,10:08:00,Reversao,4,"R$80,00",0
