Data;Hora;Estratégia;Ativo;Lote;Direção;Resultado Bruto;Custos;Resultado Liquido
05/10/2020;12:09:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
06/10/2020;10:01:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/10/2020;12:22:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/10/2020;14:16:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/10/2020;15:34:02;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/10/2020;11:03:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
08/10/2020;12:27:01;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
08/10/2020;13:06:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/10/2020;12:35:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
09/10/2020;13:03:16;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/10/2020;12:09:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/10/2020;14:40:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/10/2020;11:10:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/10/2020;13:20:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/10/2020;16:55:21;alaska-&-square;WIN;16;Venda;4,00;0;4,00
16/10/2020;11:21:03;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/10/2020;14:57:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/10/2020;16:05:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/10/2020;14:46:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/10/2020;16:10:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/10/2020;10:29:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/10/2020;11:25:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
21/10/2020;12:03:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/10/2020;10:00:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/10/2020;11:22:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/10/2020;13:57:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/10/2020;16:55:10;alaska-&-square;WIN;16;Venda;-76,00;0;-76,00
28/10/2020;13:03:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/10/2020;15:01:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/10/2020;10:01:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/10/2020;12:10:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/10/2020;14:07:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/10/2020;16:14:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/10/2020;10:01:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/10/2020;15:25:59;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/11/2020;12:40:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/11/2020;10:01:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
04/11/2020;14:15:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/11/2020;16:23:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/11/2020;10:22:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/11/2020;11:09:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/11/2020;13:10:08;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
06/11/2020;11:05:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/11/2020;14:09:16;alaska-&-square;WIN;16;Venda;264,00;0;264,00
09/11/2020;10:04:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/11/2020;15:46:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/11/2020;12:42:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/11/2020;15:13:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/11/2020;12:11:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/11/2020;14:05:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/11/2020;16:26:59;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/11/2020;10:04:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/11/2020;13:11:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/11/2020;11:07:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/11/2020;12:18:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/11/2020;16:51:07;alaska-&-square;WIN;16;Venda;-16,00;0;-16,00
16/11/2020;10:01:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/11/2020;13:14:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/11/2020;15:13:13;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
18/11/2020;13:31:01;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
18/11/2020;14:24:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/11/2020;16:14:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/11/2020;11:14:16;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/11/2020;12:05:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
20/11/2020;11:09:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/11/2020;10:42:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/11/2020;12:05:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/11/2020;13:30:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/11/2020;15:23:02;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
23/11/2020;16:10:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/11/2020;16:29:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/11/2020;11:49:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/11/2020;16:04:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/11/2020;10:02:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/11/2020;11:06:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/11/2020;13:45:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/11/2020;15:20:43;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/11/2020;11:11:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/11/2020;15:11:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/12/2020;11:04:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/12/2020;14:20:16;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/12/2020;16:21:09;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/12/2020;11:08:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/12/2020;14:09:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/12/2020;16:10:05;alaska-&-square;WIN;16;Venda;-744,00;0;-744,00
03/12/2020;10:18:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/12/2020;14:15:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/12/2020;12:03:04;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/12/2020;14:37:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/12/2020;16:37:21;alaska-&-square;WIN;16;Venda;-616,00;0;-616,00
07/12/2020;11:30:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/12/2020;10:04:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/12/2020;12:20:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/12/2020;11:05:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/12/2020;14:10:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/12/2020;11:12:09;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/12/2020;13:55:05;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
10/12/2020;16:16:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/12/2020;11:06:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/12/2020;14:10:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/12/2020;15:16:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/12/2020;10:01:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/12/2020;14:15:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/12/2020;16:02:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/12/2020;10:16:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
15/12/2020;11:45:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
16/12/2020;12:10:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/12/2020;16:01:05;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/12/2020;10:00:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/12/2020;12:39:21;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
17/12/2020;13:04:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/12/2020;12:40:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/12/2020;16:42:01;alaska-&-square;WIN;16;Venda;-100,00;0;-100,00
21/12/2020;10:06:12;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/12/2020;11:25:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/12/2020;14:42:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/12/2020;16:08:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/12/2020;11:10:04;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/12/2020;13:26:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/12/2020;15:06:21;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
28/12/2020;11:36:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/12/2020;16:17:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/12/2020;11:15:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/01/2021;10:18:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/01/2021;12:20:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/01/2021;16:07:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/01/2021;12:22:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
06/01/2021;11:10:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/01/2021;16:14:23;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/01/2021;10:00:04;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
07/01/2021;13:56:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/01/2021;15:23:14;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
08/01/2021;14:03:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/01/2021;15:14:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/01/2021;12:08:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/01/2021;14:08:21;alaska-&-square;WIN;16;Venda;264,00;0;264,00
12/01/2021;13:06:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/01/2021;10:14:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/01/2021;16:43:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/01/2021;14:14:02;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/01/2021;15:45:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/01/2021;14:11:09;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/01/2021;15:37:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/01/2021;12:04:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
18/01/2021;15:36:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/01/2021;10:01:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/01/2021;14:03:02;alaska-&-square;WIN;16;Venda;264,00;0;264,00
20/01/2021;10:21:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
21/01/2021;11:03:11;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/01/2021;14:08:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/01/2021;15:48:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/01/2021;12:27:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/01/2021;14:06:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/01/2021;16:09:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/01/2021;11:36:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/01/2021;12:46:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/01/2021;15:14:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/01/2021;10:31:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/01/2021;11:06:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/01/2021;13:19:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/01/2021;15:04:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/01/2021;10:06:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
28/01/2021;11:21:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/01/2021;14:03:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/01/2021;16:31:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
01/02/2021;14:11:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/02/2021;16:03:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
02/02/2021;12:01:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/02/2021;15:03:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/02/2021;10:00:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
03/02/2021;11:03:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/02/2021;12:14:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/02/2021;14:14:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/02/2021;11:13:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/02/2021;14:03:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/02/2021;11:36:01;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
05/02/2021;15:05:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/02/2021;12:10:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
08/02/2021;13:14:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/02/2021;13:01:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/02/2021;14:05:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/02/2021;15:11:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/02/2021;12:38:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/02/2021;14:14:09;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/02/2021;13:06:20;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
12/02/2021;15:00:11;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/02/2021;10:11:05;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
19/02/2021;11:01:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/02/2021;12:10:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
22/02/2021;15:07:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
23/02/2021;11:03:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/02/2021;14:06:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/02/2021;10:21:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/02/2021;15:52:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/02/2021;11:18:00;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
25/02/2021;12:04:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/02/2021;11:12:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
26/02/2021;15:02:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
02/03/2020;12:06:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/03/2019;12:08:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
27/03/2023;12:20:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/03/2021;13:01:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
02/03/2021;16:00:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/03/2021;14:06:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/03/2021;10:04:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/03/2021;12:00:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/03/2021;13:00:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/03/2021;12:01:05;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/03/2021;16:01:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/03/2021;12:31:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/03/2019;12:31:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/03/2021;13:09:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/03/2021;10:07:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/03/2021;11:06:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/03/2021;12:14:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/03/2021;11:32:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
11/03/2021;15:19:07;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
12/03/2021;10:08:08;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
09/03/2020;13:00:12;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/03/2020;13:00:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/03/2021;12:01:04;alaska-&-square;WIN;16;Venda;264,00;0;264,00
18/03/2021;13:15:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
18/03/2021;15:02:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/03/2021;10:00:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/03/2021;11:03:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/03/2021;14:26:13;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/03/2021;16:04:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/03/2021;13:11:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/03/2021;11:05:43;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
23/03/2021;13:06:43;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/03/2021;10:20:16;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
24/03/2021;14:02:42;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/03/2021;11:06:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
25/03/2021;13:14:43;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/03/2021;13:14:43;alaska-&-square;WIN;4;Venda;80,00;0;80,00
29/03/2021;13:15:43;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
30/03/2021;13:15:16;alaska-&-square;WIN;16;Venda;264,00;0;264,00
31/03/2021;12:03:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
01/04/2021;16:29:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/04/2021;13:11:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/04/2018;12:33:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/04/2019;12:42:40;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
28/04/2020;13:02:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/04/2024;13:03:00;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/04/2018;13:03:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/04/2021;11:01:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/04/2021;15:34:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/04/2021;11:05:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/04/2021;12:07:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
09/04/2021;13:07:09;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/04/2021;12:14:01;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
12/04/2021;15:40:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/04/2023;13:28:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/04/2021;14:04:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/04/2021;11:03:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
15/04/2021;15:10:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/04/2021;10:06:07;alaska-&-square;WIN;16;Venda;264,00;0;264,00
19/04/2021;13:31:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/04/2019;13:33:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/04/2019;13:33:40;alaska-&-square;WIN;4;Venda;80,00;0;80,00
22/04/2021;14:06:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/04/2021;11:06:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/04/2021;10:41:00;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/04/2021;16:29:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
16/04/2019;13:40:40;alaska-&-square;WIN;16;Venda;264,00;0;264,00
29/04/2021;14:21:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/04/2021;11:02:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
30/04/2021;14:31:05;alaska-&-square;WIN;16;Venda;264,00;0;264,00
30/04/2021;16:14:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/05/2021;12:12:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
03/05/2021;14:32:04;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
03/05/2021;16:14:21;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/05/2021;14:46:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
05/05/2021;10:02:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
05/05/2021;16:07:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/05/2021;10:00:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
06/05/2021;13:08:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
07/05/2021;10:25:07;alaska-&-square;WIN;16;Venda;264,00;0;264,00
07/05/2021;12:08:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/05/2021;10:01:07;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/05/2021;14:05:06;alaska-&-square;WIN;16;Venda;264,00;0;264,00
10/05/2021;16:25:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/05/2021;11:05:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/05/2021;13:22:07;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/05/2021;15:14:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
12/05/2021;14:32:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
13/05/2021;11:58:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/05/2021;14:20:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
13/05/2021;16:34:10;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/05/2021;11:00:06;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/05/2021;16:03:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/05/2021;12:10:14;alaska-&-square;WIN;16;Venda;264,00;0;264,00
18/05/2021;13:05:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
18/05/2021;15:21:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/05/2021;11:03:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
19/05/2021;13:28:14;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
20/05/2021;12:07:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/05/2021;11:05:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/05/2021;15:20:03;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
25/05/2021;14:06:03;alaska-&-square;WIN;16;Venda;264,00;0;264,00
26/05/2021;12:07:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
27/05/2021;11:15:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
31/05/2021;11:06:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
02/06/2021;16:06:04;alaska-&-square;WIN;16;Venda;264,00;0;264,00
04/06/2021;11:13:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
04/06/2021;15:10:21;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
07/06/2021;14:15:14;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
07/06/2021;16:34:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/06/2021;10:02:02;alaska-&-square;WIN;4;Venda;80,00;0;80,00
08/06/2021;13:10:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/06/2021;11:16:08;alaska-&-square;WIN;16;Venda;264,00;0;264,00
09/06/2021;13:36:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
09/06/2021;15:10:06;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/06/2021;10:28:04;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/06/2021;13:09:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
10/06/2021;16:20:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
11/06/2021;15:08:16;alaska-&-square;WIN;4;Venda;80,00;0;80,00
14/06/2021;11:09:14;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
14/06/2021;12:08:59;alaska-&-square;WIN;16;Venda;264,00;0;264,00
14/06/2021;16:11:06;alaska-&-square;WIN;16;Venda;-920,00;0;-920,00
15/06/2021;14:10:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
15/06/2021;15:29:01;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/06/2021;10:11:05;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/06/2021;12:20:10;alaska-&-square;WIN;16;Venda;264,00;0;264,00
16/06/2021;14:03:10;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/06/2021;11:45:09;alaska-&-square;WIN;4;Venda;80,00;0;80,00
17/06/2021;15:06:01;alaska-&-square;WIN;4;Venda;80,00;0;80,00
18/06/2021;12:05:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
21/06/2021;10:00:03;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/06/2021;11:34:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
23/06/2021;15:15:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
24/06/2021;10:34:05;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/06/2021;13:17:20;alaska-&-square;WIN;16;Venda;264,00;0;264,00
24/06/2021;15:18:20;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/06/2021;11:11:05;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/06/2021;14:03:08;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/06/2021;15:10:14;alaska-&-square;WIN;4;Venda;80,00;0;80,00
28/06/2021;16:13:13;alaska-&-square;WIN;4;Venda;80,00;0;80,00
